It's said that a party of local men then set sail from Olhão all the way to Brazil, without maps or navigational aids, to tell the king of the insurrection.	The many wars and rebellions of Portugal	y
Kingdom's End Bloodshed would haunt the remaining years of the Portuguese monarchy.	Prince Manuel	y
On 1 February 1908, the royal family was riding in an open carriage along the Lisbon river front plaza, Terreiro do Paço, when an assassin opened fire and killed King Carlos and the heir to the throne, Prince Luis Filipe.	Prince Manuel	y
Presidents and prime ministers were ushered into and out of office an unbelievable 45 times between 1910 and 1926, until a military revolution suspended Portugal's problematic democracy.	Yes	y
Among the early blows struck for independence was a rebellion in the town of Olhão.	Yes	y
Pedro took the throne, though armed struggle continued for months and the lingering bitterness long after that.	16 years	y
Kingdom's End Bloodshed would haunt the remaining years of the Portuguese monarchy.	16 years	y
Kingdom's End Bloodshed would haunt the remaining years of the Portuguese monarchy.	Prince Luis Filipe	y
On 1 February 1908, the royal family was riding in an open carriage along the Lisbon river front plaza, Terreiro do Paço, when an assassin opened fire and killed King Carlos and the heir to the throne, Prince Luis Filipe.	Prince Luis Filipe	y
The power struggle, with strong overtones of absolutism versus liberalism, excited the interest and intervention of other powers.	No	y
With British help, Pedro defeated Miguel off Cape St. Vincent in 1833, and his expeditionary force marched to Lisbon.	No	y
The prince's younger brother, Prince Manuel, was also hit, but he survived and was thus propelled to the throne at the tender age of 19.	1910	y
Having ruled for less than three years, Manuel died in exile in 1932 in England.	1910	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	A chicken	y
Pester came running into the room.	A chicken	y
He came to a fast stop when he saw the dog.	A chicken	y
He'd seen a dog before, every cat has, and he used to live with a black dog named Henry, but he'd never seen a brown one before.	A chicken	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Brown	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Brownish	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Of brown color	y
Pester came running into the room.	Brown	y
Pester came running into the room.	Brownish	y
Pester came running into the room.	Of brown color	y
He came to a fast stop when he saw the dog.	Brown	y
He came to a fast stop when he saw the dog.	Brownish	y
He came to a fast stop when he saw the dog.	Of brown color	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Maggie	y
He jumped on his favorite chair and looked down as Maggie ran under it.	Maggie	y
Pester came running into the room.	Maggie	y
It was a like a mop that could run around.	Maggie	y
That still confused him.	It was so hairy	y
That still confused him.	A running dog looks like mop	y
That still confused him.	Because the dog was so hairy	y
That still confused him.	Mop was similar to dog	y
He thought he liked this dog, not because of the color, but because it was small.	It was so hairy	y
He thought he liked this dog, not because of the color, but because it was small.	A running dog looks like mop	y
He thought he liked this dog, not because of the color, but because it was small.	Because the dog was so hairy	y
He thought he liked this dog, not because of the color, but because it was small.	Mop was similar to dog	y
And it was so hairy.	It was so hairy	y
And it was so hairy.	A running dog looks like mop	y
And it was so hairy.	Because the dog was so hairy	y
And it was so hairy.	Mop was similar to dog	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Sort of	y
After a little more of this, Pester curled up in a ball on the chair and took a nap.	Yes	y
He came to a fast stop when he saw the dog.	Sort of	y
He came to a fast stop when he saw the dog.	Yes	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The Grange	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The Grange, the only home Hamilton owned	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The Grange	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The Grange, the only home Hamilton owned	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	The Grange	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	The Grange, the only home Hamilton owned	y
The Grange, first moved from its original location in 1889, was moved again in 2008 to a spot in St. Nicholas Park on land that was once part of the Hamilton estate, in Hamilton Heights, a neighborhood in upper Manhattan.	The Grange	y
The Grange, first moved from its original location in 1889, was moved again in 2008 to a spot in St. Nicholas Park on land that was once part of the Hamilton estate, in Hamilton Heights, a neighborhood in upper Manhattan.	The Grange, the only home Hamilton owned	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	87 years	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	87 years	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Hamilton's alma mater Columbia University has a building Hamilton Hall dedicated in Hamilton's memory	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Hamilton's alma mater	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Columbia University	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	Hamilton's alma mater Columbia University has a building Hamilton Hall dedicated in Hamilton's memory	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	Hamilton's alma mater	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	Columbia University	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	No	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	No, the Grange was originally built in Hamilton Heights in upper Manhattan and later moved to a place in St. Nicholas Park that was once part of the original estate	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	No	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	No, the Grange was originally built in Hamilton Heights in upper Manhattan and later moved to a place in St. Nicholas Park that was once part of the original estate	y
The historic structure was restored to its original 1802 appearance in 2011, and is maintained by the National Park service as Hamilton Grange National Memorial.	Yes	y
The historic structure was restored to its original 1802 appearance in 2011, and is maintained by the National Park service as Hamilton Grange National Memorial.	Columbia University,Hamilton-Oneida Academy and Hamilton College	y
The historic structure was restored to its original 1802 appearance in 2011, and is maintained by the National Park service as Hamilton Grange National Memorial.	Yes, Hamilton was named a trustee of Hamilton College and went to Colombia University	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Yes	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Columbia University,Hamilton-Oneida Academy and Hamilton College	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Yes, Hamilton was named a trustee of Hamilton College and went to Colombia University	y
The university press has published his complete works in a multivolume letterpress edition.	Student group for ROTC cadets and Marine Officer candidates	y
The university press has published his complete works in a multivolume letterpress edition.	The humanities building and the organizations for Marine and ROTC candidates	y
The university press has published his complete works in a multivolume letterpress edition.	Hamilton Hall	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	Student group for ROTC cadets and Marine Officer candidates	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	The humanities building and the organizations for Marine and ROTC candidates	y
Later the Academy received a college charter in 1812, and the school was formally renamed Hamilton College.Columbia University, Hamilton's alma mater, has official memorials to Hamilton on its campus in New York City.	Hamilton Hall	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The only home Hamilton ever owned,	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The house owned by Hamilton named after his grandfather Alexander's estate in Ayrshire, Scotland	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The only home Hamilton ever owned,	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The house owned by Hamilton named after his grandfather Alexander's estate in Ayrshire, Scotland	y
The college's main classroom building for the humanities is Hamilton Hall, and a large statue of Hamilton stands in front of it.	His alma mater, Columbia University has published his complete works	y
The college's main classroom building for the humanities is Hamilton Hall, and a large statue of Hamilton stands in front of it.	Columbia University	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	His alma mater, Columbia University has published his complete works	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Columbia University	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	Federal style	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	Federal	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	Federal style	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	Federal	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	Upper Manhattan on land that was once part of the Hamilton estate	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	St. Nicholas Park	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	It has been moved to St. Nicholas Park and is maintained by the National Park service as Hamilton Grange National Memorial	y
The Grange, first moved from its original location in 1889, was moved again in 2008 to a spot in St. Nicholas Park on land that was once part of the Hamilton estate, in Hamilton Heights, a neighborhood in upper Manhattan.	Upper Manhattan on land that was once part of the Hamilton estate	y
The Grange, first moved from its original location in 1889, was moved again in 2008 to a spot in St. Nicholas Park on land that was once part of the Hamilton estate, in Hamilton Heights, a neighborhood in upper Manhattan.	St. Nicholas Park	y
The Grange, first moved from its original location in 1889, was moved again in 2008 to a spot in St. Nicholas Park on land that was once part of the Hamilton estate, in Hamilton Heights, a neighborhood in upper Manhattan.	It has been moved to St. Nicholas Park and is maintained by the National Park service as Hamilton Grange National Memorial	y
He named the house, which was completed in 1802, the "Grange" after his grandfather Alexander's estate in Ayrshire, Scotland.	Eliza Hamilton	y
He named the house, which was completed in 1802, the "Grange" after his grandfather Alexander's estate in Ayrshire, Scotland.	His wife	y
He named the house, which was completed in 1802, the "Grange" after his grandfather Alexander's estate in Ayrshire, Scotland.	Eliza	y
The house remained in the family until 1833 when his widow sold it to Thomas E. Davis, a British born real estate developer, for $25,000.	Eliza Hamilton	y
The house remained in the family until 1833 when his widow sold it to Thomas E. Davis, a British born real estate developer, for $25,000.	His wife	y
The house remained in the family until 1833 when his widow sold it to Thomas E. Davis, a British born real estate developer, for $25,000.	Eliza	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The Grange	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The Grange	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	Hamilton College	y
Columbia University's student group for ROTC cadets and Marine officer candidates is named the Alexander Hamilton Society.	The home is maintained by the National Park service as Hamilton Grange National Memorial	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	Hamilton College	y
Alexander Hamilton served as one of the first trustees of the Hamilton-Oneida Academy in New York state.	The home is maintained by the National Park service as Hamilton Grange National Memorial	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	31 years	y
He named the house, which was completed in 1802, the "Grange" after his grandfather Alexander's estate in Ayrshire, Scotland.	31 years	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	Upper Manhattan	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	Manhattan	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	Upper Manhattan	y
Part of the proceeds were used by Eliza to purchase a new townhouse from Davis (Hamilton-Holly House) in Greenwich Village with her son Alexander.	Manhattan	y
The only home Hamilton ever owned was a Federal style mansion designed by John McComb Jr., which he built on his 32-acre country estate in Hamilton Heights in upper Manhattan.	The Grange was completed in 1802 and sold in 1833	y
He named the house, which was completed in 1802, the "Grange" after his grandfather Alexander's estate in Ayrshire, Scotland.	The Grange was completed in 1802 and sold in 1833	y
About her hung the great stillness in a mighty loneliness in which little Simla is set, and it freed her from what had happened, so that she could look at it and cry out.	Until she comes and a fortnight after	y
About her hung the great stillness in a mighty loneliness in which little Simla is set, and it freed her from what had happened, so that she could look at it and cry out.	She planned to stay till she came and a fortnight after	y
That should cure me if anything will--to see him surrounded by the commonplaces of married life, that kind of married life.	Until she comes and a fortnight after	y
That should cure me if anything will--to see him surrounded by the commonplaces of married life, that kind of married life.	She planned to stay till she came and a fortnight after	y
And in five weeks I will go away and leave my love where I found it--on a mountaintop in the middle of Asia!'	An opulent moon was visible	y
And in five weeks I will go away and leave my love where I found it--on a mountaintop in the middle of Asia!'	There was an opulent moon	y
Then it pleased her to get out of her rickshaw and walk.	An opulent moon was visible	y
Then it pleased her to get out of her rickshaw and walk.	There was an opulent moon	y
And in five weeks I will go away and leave my love where I found it--on a mountaintop in the middle of Asia!'	She want to see her lover's wife	y
And in five weeks I will go away and leave my love where I found it--on a mountaintop in the middle of Asia!'	She wanted to stay and realize that he is another woman's husband	y
And in five weeks I will go away and leave my love where I found it--on a mountaintop in the middle of Asia!'	So she can realize that he is another woman's husband	y
She actually did speak, pausing in the little pavilion on the road where the nursemaids gather in the daytime, but very low, so that her words fell round her even in that silence, and hardly a deodar was aware.	She want to see her lover's wife	y
She actually did speak, pausing in the little pavilion on the road where the nursemaids gather in the daytime, but very low, so that her words fell round her even in that silence, and hardly a deodar was aware.	She wanted to stay and realize that he is another woman's husband	y
She actually did speak, pausing in the little pavilion on the road where the nursemaids gather in the daytime, but very low, so that her words fell round her even in that silence, and hardly a deodar was aware.	So she can realize that he is another woman's husband	y
'I will not go now,' she said.	She want to see her lover's wife	y
'I will not go now,' she said.	She wanted to stay and realize that he is another woman's husband	y
'I will not go now,' she said.	So she can realize that he is another woman's husband	y
An even older Stone Age site was discovered on Lamma Island in 1996.	By trade connections in India and the Middle East, and pirates preying on shipping and the movement of goods	y
While Hong Kong remained a relative backwater in early days, nearby Guangzhou (Canton) was developing into a great trading city with connections in India and the Middle East.	By trade connections in India and the Middle East, and pirates preying on shipping and the movement of goods	y
By a.d.	By trade connections in India and the Middle East, and pirates preying on shipping and the movement of goods	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	The Portuguese	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	The Portuguese	y
An even older Stone Age site was discovered on Lamma Island in 1996.	Because of the pirates	y
An even older Stone Age site was discovered on Lamma Island in 1996.	The Hong Kong islands had become a lair for pirates	y
By a.d.	Because of the pirates	y
By a.d.	The Hong Kong islands had become a lair for pirates	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	Pirates preying on the shipping	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	The occupation of Hong Kong by pirates and the settling of mainland China by the "Five Great Clans"	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	The land was being settled	y
By a.d.	Pirates preying on the shipping	y
By a.d.	The occupation of Hong Kong by pirates and the settling of mainland China by the "Five Great Clans"	y
By a.d.	The land was being settled	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	No	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	No the Portuguese were the first to settle in the region	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	No	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	No the Portuguese were the first to settle in the region	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	Portuguese	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	Chinese	y
While Christianity was not a great success in China, it made local headway, evidenced today by the numerous Catholic churches in Macau's historic center.	Portuguese	y
While Christianity was not a great success in China, it made local headway, evidenced today by the numerous Catholic churches in Macau's historic center.	Chinese	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	The Portuguese	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	Portugal	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	The Portuguese	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	Portugal	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	The Jesuits	y
The first Europeans to arrive in the Pearl River Delta were the Portuguese, who settled in Macau in 1557 and for several centuries had a monopoly on trade between Asia, Europe, and South America.	The Jesuits	y
An even older Stone Age site was discovered on Lamma Island in 1996.	Pirates	y
While Hong Kong remained a relative backwater in early days, nearby Guangzhou (Canton) was developing into a great trading city with connections in India and the Middle East.	Pirates	y
By a.d.	Pirates	y
Intermarriage with the local Chinese created a community of Macanese, whose culture can still be seen in Macau's architecture and cuisine.	Few centuries	y
Intermarriage with the local Chinese created a community of Macanese, whose culture can still be seen in Macau's architecture and cuisine.	284 years	y
Intermarriage with the local Chinese created a community of Macanese, whose culture can still be seen in Macau's architecture and cuisine.	About 300 years	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	Few centuries	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	284 years	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	About 300 years	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	Kat Hing Wai and Lo Wai	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	Lo Wai	y
900, the Hong Kong islands had become a lair for pirates preying on the shipping in the Pearl River Delta and causing a major headache for burgeoning Guangzhou; small bands of pirates were still operating into the early years of the 20th century.	Kat Hing Wai	y
In the meantime, the mainland area was being settled by incomers, the "Five Great Clans": Tang, Hau, Pang, Liu, and Man.	Kat Hing Wai and Lo Wai	y
In the meantime, the mainland area was being settled by incomers, the "Five Great Clans": Tang, Hau, Pang, Liu, and Man.	Lo Wai	y
In the meantime, the mainland area was being settled by incomers, the "Five Great Clans": Tang, Hau, Pang, Liu, and Man.	Kat Hing Wai	y
First to arrive was the Tang clan, which established a number of walled villages in the New Territories that still exist today.	Kat Hing Wai and Lo Wai	y
First to arrive was the Tang clan, which established a number of walled villages in the New Territories that still exist today.	Lo Wai	y
First to arrive was the Tang clan, which established a number of walled villages in the New Territories that still exist today.	Kat Hing Wai	y
Adjacent to Lo Wai is the Tang Chung Ling Ancestral Hall, built in the 16th century, which is still the center of clan activities.	Intermarriage with the local Chinese created the Macanese, whose culture can still be seen in Macau's architecture and cuisine alongside the construction of Catholic churches in Macau and the propagation of Christianity	y
As Macau developed into the greatest port in the East, it also became a base for Jesuit missionaries; it was later a haven for persecuted Japanese Christians.	Intermarriage with the local Chinese created the Macanese, whose culture can still be seen in Macau's architecture and cuisine alongside the construction of Catholic churches in Macau and the propagation of Christianity	y
While Christianity was not a great success in China, it made local headway, evidenced today by the numerous Catholic churches in Macau's historic center.	Intermarriage with the local Chinese created the Macanese, whose culture can still be seen in Macau's architecture and cuisine alongside the construction of Catholic churches in Macau and the propagation of Christianity	y
The FDA's Division of Pharmaceutical Analysis analyzed the ingredients in a small sample of cartridges from two leading brands of e-cigarettes.	Diethylene glycol and other carcinogens	y
The FDA's Division of Pharmaceutical Analysis analyzed the ingredients in a small sample of cartridges from two leading brands of e-cigarettes.	Carcinogens	y
In releasing its information, the FDA did not identify the two companies, but said in one sample, diethylene glycol -- a chemical used in antifreeze that is toxic to humans -- was detected.	Diethylene glycol and other carcinogens	y
In releasing its information, the FDA did not identify the two companies, but said in one sample, diethylene glycol -- a chemical used in antifreeze that is toxic to humans -- was detected.	Carcinogens	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	Healthy way to smoke	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	They are flavored, have the nicotine but do not have the smoke	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	Flavors	y
E-cigarettes are battery-operated and contain cartridges filled with nicotine and other chemicals.	Healthy way to smoke	y
E-cigarettes are battery-operated and contain cartridges filled with nicotine and other chemicals.	They are flavored, have the nicotine but do not have the smoke	y
E-cigarettes are battery-operated and contain cartridges filled with nicotine and other chemicals.	Flavors	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	The FDA's Division of Pharmaceutical Analysis	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	Division of Pharmaceutical Analysis	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	Pharmaceutical Analysis	y
The FDA's Division of Pharmaceutical Analysis analyzed the ingredients in a small sample of cartridges from two leading brands of e-cigarettes.	The FDA's Division of Pharmaceutical Analysis	y
The FDA's Division of Pharmaceutical Analysis analyzed the ingredients in a small sample of cartridges from two leading brands of e-cigarettes.	Division of Pharmaceutical Analysis	y
The FDA's Division of Pharmaceutical Analysis analyzed the ingredients in a small sample of cartridges from two leading brands of e-cigarettes.	Pharmaceutical Analysis	y
That is why the FDA began to test them.	The FDA's Division of Pharmaceutical Analysis	y
That is why the FDA began to test them.	Division of Pharmaceutical Analysis	y
That is why the FDA began to test them.	Pharmaceutical Analysis	y
The products examined thus far meet the definition of a combination drug-device product under the Federal Food, Drug, and Cosmetic Act.	Dr. Jonathan Samet	y
The products examined thus far meet the definition of a combination drug-device product under the Federal Food, Drug, and Cosmetic Act.	They are Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California and Dr. Margaret A. Hamburg, commissioner of the FDA	y
The products examined thus far meet the definition of a combination drug-device product under the Federal Food, Drug, and Cosmetic Act.	Dr. Margaret A. Hamburg	y
While manufacturers tout e-cigarettes as a "healthy way" to smoke, federal health officials say the devices turn nicotine, which is highly addictive, and other chemicals into a vapor that is inhaled by the user.	Dr. Jonathan Samet	y
While manufacturers tout e-cigarettes as a "healthy way" to smoke, federal health officials say the devices turn nicotine, which is highly addictive, and other chemicals into a vapor that is inhaled by the user.	They are Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California and Dr. Margaret A. Hamburg, commissioner of the FDA	y
While manufacturers tout e-cigarettes as a "healthy way" to smoke, federal health officials say the devices turn nicotine, which is highly addictive, and other chemicals into a vapor that is inhaled by the user.	Dr. Margaret A. Hamburg	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	E-cigarettes	y
E-cigarettes are battery-operated and contain cartridges filled with nicotine and other chemicals.	E-cigarettes	y
While manufacturers tout e-cigarettes as a "healthy way" to smoke, federal health officials say the devices turn nicotine, which is highly addictive, and other chemicals into a vapor that is inhaled by the user.	E-cigarettes	y
Other samples detected carcinogens that are dangerous to those who smoke them, the FDA said.	They have seized over 50 shipments and they started examining these shipments back in 2008	y
Other samples detected carcinogens that are dangerous to those who smoke them, the FDA said.	Examining and seizing shipments	y
Other samples detected carcinogens that are dangerous to those who smoke them, the FDA said.	Seizing shipments of non-U.S.-made e-cigarettes	y
The FDA has been examining and seizing shipments of non-U.S.-made e-cigarettes at the U.S. border since summer 2008.	They have seized over 50 shipments and they started examining these shipments back in 2008	y
The FDA has been examining and seizing shipments of non-U.S.-made e-cigarettes at the U.S. border since summer 2008.	Examining and seizing shipments	y
The FDA has been examining and seizing shipments of non-U.S.-made e-cigarettes at the U.S. border since summer 2008.	Seizing shipments of non-U.S.-made e-cigarettes	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	They are battery operated, have nicotine and are flavored	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	The FDA has detected carcinogens in e-cigarettes	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	50 illegal shipments have been stopped since 2008	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	Battery Operated	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	Cartridge filled with nicotene	y
"We know very little about these devices, said Dr. Jonathan Samet, director of the Institute for Global Health at the University of Southern California, "but to say they are healthy -- that's highly doubtful."	Battery operated,flavoured spices	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	They are battery operated, have nicotine and are flavored	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	The FDA has detected carcinogens in e-cigarettes	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	50 illegal shipments have been stopped since 2008	y
Washington (CNN) -- The U.S. Food and Drug Administration announced Wednesday that laboratory tests on popular smoking devices known as electronic cigarettes have found they contain carcinogens and other toxic chemicals dangerous to humans.	Battery Operated	y
